toi,tid,tfopwg_disp,toipfx,st_tmag,st_rad,st_teff,st_logg,st_dist,toi_created,ra,dec
2543.01,270604417,CP,2543,10.8165,1.86619,6349.8,4.11,426.798,2021-03-11 23:41:58,136.596917,3.56767
2544.01,341419787,FP,2544,10.7607,1.98859,5441.0,4.41,377.872,2021-03-11 23:41:58,120.153396,-54.509002
2545.01,149845414,CP,2545,8.90594,1.25324,5846.29,4.26525,107.118,2021-03-11 23:41:58,135.545803,-3.420819
1850.01,149577217,APC,1850,10.626,1.14,5224.6,4.28,171.205,2020-05-08 16:49:52,195.761884,21.923072
1851.01,378976682,APC,1851,13.1369,0.76,4567.0,4.53,274.942,2020-05-08 16:49:52,197.748635,6.686564
1852.01,219728669,PC,1852,13.4891,0.9,5356.0,4.49,543.277,2020-05-08 16:49:52,197.072025,23.120937
1853.01,73540072,CP,1853,11.3719,0.84,4968.8,4.5,165.105,2020-05-08 16:49:52,211.459347,16.99237
1854.01,157225097,PC,1854,13.0383,0.871731,4836.0,4.45,346.457,2020-05-08 16:49:52,206.845428,19.758454
1855.01,81247740,CP,1855,10.6503,1.08,5347.0,4.33,176.833,2020-05-08 16:49:52,205.353953,17.686872
1856.01,224313733,FP,1856,10.9374,1.0,5616.4,4.44,210.486,2020-05-08 16:49:52,234.099145,57.890738
1857.01,180652891,APC,1857,9.2427,2.26,7218.0,3.94,317.527,2020-05-08 16:49:52,199.607344,35.953983
1858.01,424733642,PC,1858,12.8777,0.77,4220.9,4.49,205.385,2020-05-08 16:49:52,199.412592,22.850101
1859.01,229742722,CP,1859,9.93689,1.4,6415.0,4.26,224.385,2020-05-08 17:43:13,279.831764,69.522873
186.01,279741379,CP,186,6.9934,0.71,4628.53,4.32239,16.32,2018-12-04 21:48:30,51.750188,-63.500166
186.02,279741379,CP,186,6.9934,0.71,4628.53,4.32239,16.32,2020-07-09 13:30:18,51.750188,-63.500166
1860.01,202426247,CP,1860,7.7885,0.93,5668.0,4.51,45.864,2020-05-18 15:28:56,226.456731,64.047682
1861.01,323295479,PC,1861,9.9486,1.06113,5490.0,4.45,135.758,2020-05-18 20:24:24,130.80013,-83.061258
1862.01,321668398,CP,1862,11.5429,1.63591,6310.0,4.1,527.995,2020-05-29 16:35:30,264.26302,53.021275
1863.01,356919658,FP,1863,11.2542,1.32,6404.0,4.31,383.432,2020-05-29 16:35:30,273.580728,57.992976
1864.01,229791084,KP,1864,12.2856,1.32,6023.0,4.25,559.068,2020-05-29 16:35:30,284.443905,69.570837
1865.01,207425203,APC,1865,11.871,1.92,6618.5,3.99,757.572,2020-05-29 16:35:30,242.919358,58.477001
2087.01,219462190,PC,2087,10.0537,0.953815,5647.0,4.48001,131.542,2020-07-15 20:44:31,208.052955,75.165261
2088.01,441765914,CP,2088,10.8812,0.831423,4902.0,4.5026,126.46,2020-07-15 20:44:31,261.374894,75.88228
2089.01,341815197,PC,2089,11.5509,0.78,5274.27,4.61038,187.927,2020-07-15 20:44:31,267.307163,54.415932
209.01,52204645,APC,209,10.8545,0.742779,4892.0,4.50955,113.387,2018-11-14 15:06:55,19.394178,-66.903066
2090.01,233721037,PC,2090,8.80613,2.1204,6395.0,3.89312,203.217,2020-07-15 20:44:31,276.394048,64.636881
2091.01,219778329,PC,2091,8.1529,1.15025,5809.0,4.33351,70.2105,2020-07-15 20:44:31,263.852071,64.380132
2092.01,393965778,PC,2092,10.6375,1.05,5468.73,4.37458,176.759,2020-07-15 20:44:31,212.547487,45.563868
2093.01,402898317,PC,2093,10.6699,0.730261,4455.0,4.55621,82.7982,2020-07-15 20:44:31,302.737523,70.869653
2094.01,356016119,PC,2094,12.2669,0.376775,3457.0,4.84825,50.0248,2020-07-15 20:44:31,254.142533,70.027316
2095.01,235678745,CP,2095,11.0788,0.463205,3746.0,4.76979,41.9176,2020-07-15 20:44:32,285.636524,75.418514
2095.02,235678745,CP,2095,11.0788,0.463205,3746.0,4.76979,41.9176,2020-07-15 20:44:32,285.636524,75.418514
2096.01,142748283,CP,2096,13.4764,0.247331,3285.0,4.98992,48.4809,2020-07-15 20:44:32,151.618699,74.827211
2096.02,142748283,CP,2096,13.4764,0.247331,3285.0,4.98992,48.4809,2020-07-15 20:44:32,151.618699,74.827211
2097.01,279982557,FP,2097,11.6685,0.791524,5264.0,4.59586,198.345,2020-07-15 20:44:32,297.393769,66.293958
2098.01,356700488,PC,2098,8.20773,1.5457799,7788.0,4.32577,148.944,2020-07-15 20:44:32,254.455649,68.699581
2099.01,230386397,FP,2099,11.2011,0.71,4316.0,4.56,95.3985,2020-07-15 20:44:32,285.786011,64.230256
2309.01,328012209,PC,2309,10.0596,1.37617,6276.1,4.25063,223.516,2020-10-01 13:35:30,2.944822,-68.57012
231.01,204376737,KP,231,11.4779,0.817705,5375.0,4.49371,197.119,2018-11-29 21:52:42,348.157128,-22.674125
2310.01,38467100,PC,2310,12.9565,1.18,5266.7,,,2020-10-01 13:35:30,61.524005,-60.467252
2311.01,25139786,APC,2311,12.0892,0.885125,5289.4,4.5,264.874,2020-10-01 13:35:30,326.272747,-20.032514
2312.01,147425389,PC,2312,12.526,,5590.5,4.4,490.314,2020-10-01 13:35:30,327.617657,-46.295257
2313.01,325468685,PC,2313,11.449,,5816.0,4.3,330.949,2020-10-01 13:35:30,354.816867,-78.746529
2314.01,355446093,PC,2314,11.7493,1.55033,6093.1,4.1,540.268,2020-10-01 13:35:30,350.869745,-52.175942
2315.01,302333151,APC,2315,11.0675,1.1648901,5941.2,4.3,290.436,2020-10-01 13:35:30,320.524083,-27.554409
2316.01,61980227,FP,2316,12.0516,1.25844,6764.0,4.3,539.486,2020-10-01 13:35:30,335.53692,-30.763927
2317.01,274599700,FP,2317,11.8831,1.43565,5635.75,4.12397,448.143,2020-10-05 21:01:55,255.328342,51.529396
2318.01,88840705,APC,2318,8.6512,0.844548,4968.0,4.438,45.0103,2020-10-05 21:01:55,262.589332,40.369465
2319.01,349488688,CP,2319,8.40302,1.39619,6329.0,4.24509,107.898,2020-10-05 21:01:55,253.784885,20.491524
2319.02,349488688,KP,2319,8.40302,1.39619,6329.0,4.24509,107.898,2023-08-15 20:53:17,253.784885,20.491524
232.01,402026209,KP,232,11.8295,0.894974,5436.0,4.46024,267.206,2018-11-29 21:52:42,353.562915,-42.061779
2320.01,207501148,FP,2320,9.85317,1.23623,5879.0,4.28122,167.542,2020-10-05 21:01:55,247.657124,56.399869
2321.01,138126035,PC,2321,9.84325,0.97,5645.84,4.46148,120.535,2020-10-05 21:01:55,196.736409,16.54934
2322.01,300812741,CP,2322,10.0534,0.697547,4465.0,4.6,59.861,2020-10-07 15:20:37,116.973103,-71.001967
2546.01,388089437,APC,2546,11.8215,1.46,6125.96,4.17403,515.356,2021-03-11 23:41:58,120.969221,11.135462
2547.01,444013020,KP,2547,11.302,1.07008,5785.79,4.39543,273.703,2021-03-11 23:41:58,133.324298,8.523017
2548.01,350293646,KP,2548,10.0471,0.84,5238.0,4.54438,100.588,2021-03-11 23:41:58,131.106996,1.859893
2548.02,350293646,CP,2548,10.0471,0.84,5238.0,4.54438,100.588,2023-03-23 19:51:58,131.106996,1.859893
2549.01,80711765,PC,2549,11.732,,8303.0,4.438,970.123,2021-03-11 23:41:58,121.98269,-44.666911
255.01,204317710,KP,255,13.7426,1.00957,5700.0,4.39704,745.116,2018-11-29 21:52:42,346.075086,-21.272017
2550.01,294500964,FP,2550,10.7757,0.916742,5509.1,4.52,182.937,2021-03-11 23:41:59,122.228117,12.207623
2551.01,6276559,PC,2551,11.7664,1.49,7980.0,4.37685,730.421,2021-03-11 23:41:59,112.515604,-11.79048
2552.01,31515092,PC,2552,11.8762,0.684741,4007.0,4.56359,102.256,2021-03-11 23:41:59,115.918702,-10.257081
2553.01,238542895,PC,2553,11.8225,1.02264,5757.5,4.29,339.025,2021-03-11 23:41:59,121.852319,-49.602939
2554.01,144043410,FP,2554,10.5484,2.04438,6969.2,4.17,483.922,2021-03-11 23:41:59,126.755088,-20.680147
2555.01,155491828,FP,2555,11.1169,1.6,6337.5,,441.932,2021-03-18 16:10:35,123.488475,-24.7173
2556.01,468981993,APC,2556,10.7003,1.3302799,5886.2,4.25,277.281,2021-03-18 16:10:35,128.702871,8.569483
2557.01,269400980,PC,2557,11.2047,2.86532,6683.6,,797.474,2021-03-18 16:10:35,119.245948,-49.473563
2558.01,283307274,PC,2558,11.6919,1.38395,5834.0,4.25,400.905,2021-03-18 16:10:36,128.24579,-25.256245
2559.01,441453629,PC,2559,13.1141,0.91,5709.9,4.53,502.887,2021-03-18 22:24:53,312.011689,-35.842605
256.01,92226327,KP,256,11.2991,0.215535,3131.0,5.05701,14.9861,2018-11-30 22:06:23,11.248632,-15.274109
1866.01,400430915,PC,1866,12.6557,1.92153,6728.0,4.03,1152.5,2020-05-29 16:35:30,295.382219,57.325664
1867.01,400476523,FP,1867,12.2339,1.65,6615.0,4.14,775.054,2020-05-29 16:35:30,295.558877,59.589129
1868.01,230087585,PC,1868,12.6053,1.56043,6016.0,4.1,766.271,2020-05-29 16:35:30,247.125627,69.030975
1869.01,299780329,PC,1869,10.9679,1.39294,5435.9,4.2,305.601,2020-05-29 16:35:30,37.530328,-79.75656
187.01,260304296,APC,187,9.109901,1.55195,6725.0,4.19532,184.529,2018-10-19 23:49:45,94.615541,-57.013501
1870.01,230375747,PC,1870,12.8079,1.43103,6511.0,4.25,876.378,2020-05-29 16:35:30,285.020668,63.42983
1871.01,233503636,FP,1871,11.5906,1.67,5955.3,4.06,526.243,2020-05-29 16:35:30,251.235703,77.344038
1872.01,229490898,PC,1872,11.9414,1.57,6305.2,,608.57,2020-05-29 16:35:30,296.257303,64.791904
1873.01,328933398,PC,1873,10.7447,0.97,5699.0,4.47,182.014,2020-05-29 16:35:30,212.568476,84.371858
1873.02,328933398,PC,1873,10.7447,0.971675,5699.0,4.47,182.014,2020-07-15 20:13:14,212.568476,84.371858
1873.03,328933398,PC,1873,10.7447,0.971675,5699.0,4.47,182.014,2020-10-11 17:57:39,212.568476,84.371858
1874.01,232641326,APC,1874,11.5816,1.63559,7013.0,4.2,639.003,2020-05-29 16:35:30,281.44921,56.381701
1875.01,233047097,PC,1875,12.9417,1.25,5817.0,4.27,677.874,2020-05-29 16:35:30,268.6609,60.356411
1876.01,233078665,PC,1876,12.8182,1.73025,6748.0,4.12,1119.32,2020-05-29 16:35:30,271.611889,62.176751
1877.01,233497719,FP,1877,12.8746,1.01,6051.0,4.48,565.519,2020-05-29 16:35:31,249.519983,77.756401
1878.01,219762508,PC,1878,12.9737,1.06446,5976.0,4.43,603.015,2020-05-29 16:35:31,262.605271,63.123014
210.01,141608198,PC,210,12.5395,0.330146,3275.0,4.438,42.8091,2019-05-07 17:42:37,88.96184,-73.985288
2100.01,219436394,PC,2100,10.8676,0.846615,5535.0,4.57126,163.982,2020-07-15 20:44:32,205.59347,76.647981
2101.01,165527918,PC,2101,10.6397,0.997589,5619.0,4.44,178.427,2020-07-15 22:35:34,266.13371,54.090971
2102.01,289590465,PC,2102,11.4106,0.807811,5292.0,4.58201,183.737,2020-07-15 22:35:34,253.442793,65.293961
2102.02,289590465,PC,2102,11.4106,0.807811,5292.0,4.58201,183.737,2023-08-15 20:53:30,253.442793,65.293961
2103.01,160491359,PC,2103,10.3366,0.799716,4884.0,4.54,95.5156,2020-07-15 22:35:34,239.016918,73.07392
2103.02,160491359,PC,2103,10.3366,0.799716,4884.0,4.54,95.5156,2023-03-02 20:06:11,239.016918,73.07392
2104.01,367630162,PC,2104,10.0556,0.72,4907.0,4.62,76.7418,2020-07-15 22:35:34,151.612215,83.08784
2104.02,367630162,PC,2104,10.0556,0.72,4907.0,4.62,76.7418,2020-09-23 20:00:30,151.612215,83.08784
2104.03,367630162,PC,2104,10.0556,0.72,4907.0,4.62,76.7418,2022-02-28 23:51:57,151.612215,83.08784
2104.04,367630162,PC,2104,10.0556,0.72,4907.0,4.62,76.7418,2022-02-28 23:51:57,151.612215,83.08784
2104.05,367630162,PC,2104,10.0556,0.723757,4907.0,4.62,76.7418,2022-11-16 01:02:05,151.612215,83.08784
2105.01,156199502,PC,2105,9.8565,0.821067,4718.0,4.49012,72.9091,2020-07-15 22:35:34,181.064438,83.438034
2106.01,393911494,FP,2106,9.85649,0.976212,5590.0,4.45374,121.167,2020-07-15 22:35:34,207.178453,44.911752
2107.01,446549906,CP,2107,11.3819,0.97,5565.0,4.45,236.705,2020-07-17 14:54:19,286.796541,-58.696835
2108.01,347538174,APC,2108,10.223,1.42268,6300.0,4.22,251.884,2020-07-28 21:38:56,247.481601,21.495162
2322.02,300812741,CP,2322,10.0534,0.7,4465.0,4.6,59.861,2021-08-12 22:51:27,116.973103,-71.001967
2323.01,293527670,FP,2323,10.3338,1.64,5522.0,3.99,238.68,2020-10-07 15:20:37,352.192845,-76.636896
2324.01,69819610,PC,2324,9.14425,1.5,6413.0,4.2,165.158,2020-10-07 15:20:38,337.887071,-23.16505
2325.01,152800085,APC,2325,9.5103,1.62,6580.0,4.16,223.852,2020-10-07 15:20:38,343.544632,-36.287777
2326.01,175456679,PC,2326,9.456,,,,154.124,2020-10-07 15:52:06,350.491313,-40.174352
2327.01,177308364,PC,2327,9.4088,0.957772,6115.0,4.5616,100.351,2020-10-07 15:52:06,103.422149,-73.075713
2328.01,394287035,CP,2328,11.584,0.93,5302.3,4.4,231.782,2020-10-07 20:14:20,31.690742,-81.247376
2329.01,238920875,PC,2329,11.7944,1.33,5424.0,3.35,333.701,2020-10-23 19:58:26,94.278691,-52.338502
233.01,415969908,PC,233,11.3018,0.380272,3644.0,4.79912,33.773,2018-11-29 21:52:42,343.708612,-18.912445
233.02,415969908,PC,233,11.3018,0.380272,3644.0,4.79912,33.773,2022-04-20 20:40:06,343.708612,-18.912445
2330.01,180991313,KP,2330,11.8699,1.26,5960.4,4.27,416.784,2020-10-23 19:58:26,172.858645,-41.689518
2331.01,168751223,PC,2331,13.3666,0.57,3798.0,4.67,163.356,2020-10-23 19:58:26,62.671535,-32.99244
2332.01,286000547,PC,2332,12.2015,1.0,5596.2,4.43,360.478,2020-10-23 19:58:26,139.741548,-15.30808
2333.01,358579111,PC,2333,12.3462,1.83,6115.0,3.97,817.874,2020-10-23 19:58:26,54.221383,-60.061476
2334.01,200743403,PC,2334,12.1385,1.7,5556.0,3.97,593.163,2020-10-23 19:58:26,49.154193,-48.107918
2335.01,160003961,APC,2335,12.1323,1.12,6004.9,4.39,439.747,2020-10-23 19:58:26,50.826623,-40.453518
2336.01,88902249,CP,2336,10.1757,1.83,6458.0,4.03,297.716,2020-10-23 19:58:26,230.230416,-33.69246
2337.01,230001847,CP,2337,11.2347,3.22859,4784.0,,536.046,2020-10-23 19:58:26,290.619895,60.853904
256.02,92226327,KP,256,11.2991,0.215535,3131.0,5.05701,14.9861,2018-11-30 22:06:23,11.248632,-15.274109
2560.01,441155146,PC,2560,13.5328,0.98,5321.0,4.42,594.274,2021-03-18 22:24:53,332.759205,-27.295719
2561.01,422385684,PC,2561,12.1504,1.62,5905.0,4.05,581.074,2021-03-18 22:24:53,318.600471,66.404803
2562.01,420177051,PC,2562,12.5945,1.24,6054.0,4.3,587.158,2021-03-18 22:24:54,292.018975,77.378608
2563.01,387409975,PC,2563,13.3848,1.02,5487.0,4.41,501.58,2021-03-18 22:24:54,310.743276,70.275792
2564.01,334482103,PC,2564,12.4683,1.1429501,5698.0,4.33,486.785,2021-03-18 22:24:54,123.272901,9.447684
2565.01,321086563,PC,2565,12.3642,1.89732,5840.0,3.9,801.435,2021-03-18 22:24:54,117.047514,2.123685
2566.01,284679064,PC,2566,13.0599,0.816613,4927.6,4.52,343.975,2021-03-18 22:24:54,195.312675,58.419067
2567.01,258920431,CP,2567,11.7489,1.71761,5609.0,3.96,504.775,2021-03-18 22:24:54,288.465668,66.347938
2568.01,257067559,PC,2568,12.104,1.57,7250.0,4.26,751.206,2021-03-18 22:24:55,115.680423,1.361299
2569.01,248655556,PC,2569,11.1769,1.54,5496.1,4.04,317.912,2021-03-18 22:24:55,67.278845,-1.909532
257.01,200723869,CP,257,7.0286,1.76557,6382.7,4.05,76.9028,2019-01-16 19:24:30,47.517261,-50.832263
2570.01,239816546,CP,2570,11.9775,1.12141,5639.0,4.34,361.857,2021-03-18 22:24:55,87.18804,32.084043
2571.01,239638934,FP,2571,10.5284,1.08,5633.0,,184.514,2021-03-18 22:24:55,333.592905,32.490119
2572.01,234489133,PC,2572,13.258,1.45,6303.0,4.21,1038.2,2021-03-18 22:24:55,114.263688,6.716773
2573.01,160037058,PC,2573,13.1657,1.07,5525.0,4.37,593.937,2021-03-18 22:24:55,336.709476,-39.789358
2574.01,159332859,PC,2574,12.881,1.25,6734.0,4.41,834.038,2021-03-18 22:24:55,232.809527,79.267227
1879.01,243335710,PC,1879,12.9935,1.49611,6531.0,4.22,982.768,2020-05-29 16:35:31,289.861603,59.670112
188.01,280830734,APC,188,9.4668,1.66089,6340.3,4.18,210.812,2018-11-03 00:53:39,44.555588,-70.760786
1880.01,359357695,PC,1880,13.0614,0.556058,3631.4,4.69,102.608,2020-05-29 16:35:31,182.726187,-75.13193
1881.01,59859387,FP,1881,10.2761,1.47,6564.4,4.26,294.281,2020-05-29 16:35:31,110.369675,-45.567737
1882.01,396368313,PC,1882,11.2394,1.63132,8828.7,4.39,708.598,2020-05-29 16:35:31,212.839201,-75.833202
1883.01,348755728,CP,1883,13.3462,0.493576,3477.0,4.74303,115.369,2020-05-29 16:35:31,134.089246,-12.930644
1884.01,219879302,PC,1884,12.6183,0.882285,5225.0,4.5,340.55,2020-05-29 16:35:31,261.129456,67.989121
1885.01,258510872,CP,1885,11.9742,1.76,6232.0,4.03,560.901,2020-05-29 16:35:31,304.665223,66.155954
1886.01,403136415,PC,1886,13.0934,0.924044,5744.0,4.51952,529.373,2020-05-29 16:35:31,333.559696,-55.373338
1887.01,229586455,PC,1887,12.2415,0.705729,4250.0,4.58048,138.272,2020-05-29 16:35:31,271.368524,75.145628
1888.01,459997997,FP,1888,10.4748,2.04,7397.0,4.1,521.829,2020-05-29 16:35:31,156.250032,-60.575142
1889.01,139771134,APC,1889,12.5093,0.771805,4791.0,,211.794,2020-05-29 16:35:31,324.128236,-52.513101
189.01,278866211,APC,189,10.2638,1.04,6054.0,4.39416,181.879,2018-10-19 23:49:46,100.807811,-55.244376
1890.01,288636599,PC,1890,11.6819,1.26949,5857.0,4.26,372.335,2020-05-29 16:35:31,279.744502,79.23835
1891.01,139198430,APC,1891,9.3059,1.22,5984.0,4.30752,135.265,2020-05-29 16:46:26,345.630986,-46.085195
1892.01,63698669,PC,1892,9.9312,0.795285,5256.0,4.55251,97.4697,2020-05-29 16:46:26,5.165323,-33.984476
2109.01,392476080,CP,2109,9.78569,1.7,6647.0,4.12,262.041,2020-07-28 21:38:56,253.186297,16.579915
211.01,300293197,APC,211,9.4906,1.08871,5873.97,4.35182,121.321,2018-12-04 21:48:36,110.279707,-68.578366
2110.01,394029948,FA,2110,9.69902,1.39,6073.0,4.21,182.323,2020-07-28 21:38:56,282.229631,78.568946
2111.01,356235833,FP,2111,9.1597,0.95,5477.0,4.46,83.1749,2020-07-28 21:38:56,260.096376,20.281856
2112.01,427320001,PC,2112,7.1776,1.58046,7184.0,4.25,86.1058,2020-07-28 21:38:56,343.854335,70.29729
2112.02,427320001,PC,2112,7.1776,1.58046,7184.0,4.25,86.1058,2022-07-28 21:31:06,343.854335,70.29729
2113.01,1400212743,FP,2113,10.5163,1.76,5286.9,,250.755,2020-07-28 21:38:56,267.354593,40.457105
2114.01,9828416,PC,2114,9.8251,2.1,6382.0,3.9,317.845,2020-07-28 21:38:56,261.096395,33.205073
2115.01,54464870,FP,2115,8.29254,2.11,8153.0,4.09,213.097,2020-07-28 21:38:56,19.595393,63.545086
2116.01,422838133,FP,2116,9.68129,1.65,6927.0,4.18,239.945,2020-07-28 21:38:57,23.829473,72.936844
2117.01,279212407,FP,2117,9.98272,1.72,6280.0,4.05,255.917,2020-07-28 21:38:57,25.690461,65.895769
2118.01,17416749,FP,2118,8.63532,2.13,6398.0,3.89,186.825,2020-07-28 21:38:57,242.201,35.691135
2119.01,236387002,CP,2119,10.3978,0.5,3606.0,4.74,31.4006,2020-07-29 05:09:23,244.429882,26.304211
212.01,206609630,APC,212,12.5595,0.3,3332.0,4.94964,,2018-10-22 18:35:11,22.550024,-59.583246
2120.01,389900760,CP,2120,12.8233,0.240233,3179.0,4.99978,32.1755,2020-07-29 05:13:33,23.507315,65.513988
2121.01,88996391,APC,2121,11.9441,0.628365,4325.66,4.438,,2020-07-29 05:13:33,263.944366,36.196492
2122.01,311408969,KP,2122,12.658,1.06725,5852.0,4.40684,511.388,2020-07-29 05:13:33,264.27351,25.731147
2338.01,24358417,CP,2338,11.7024,1.12,5523.0,4.33,313.996,2020-10-23 19:58:26,81.344582,-34.668249
2339.01,279514271,PC,2339,11.9507,2.43731,5636.8,3.66,753.745,2020-10-23 19:58:26,105.762026,-55.368285
234.01,12423815,PC,234,14.6253,0.54933,3642.0,4.438,249.345,2018-11-29 21:52:42,2.568852,-26.282408
2340.01,29959761,FP,2340,11.8012,0.73,5027.0,4.64,178.999,2020-10-23 19:58:26,42.261441,-16.557655
2341.01,100267480,FP,2341,12.722,0.62,3495.0,4.64,121.433,2020-10-23 19:58:26,306.843521,-53.220653
2342.01,100589632,FP,2342,11.1581,0.84,4794.0,4.47,139.546,2020-10-23 19:58:27,86.458859,-32.947641
2343.01,166834768,PC,2343,12.2539,1.25,5927.0,4.28,511.208,2020-10-23 19:58:27,58.616173,-31.344895
2344.01,311179742,PC,2344,12.2766,2.03,5929.0,3.86,802.875,2020-10-23 19:58:27,257.715033,-75.729992
2345.01,91555165,PC,2345,10.3759,0.758575,4621.0,4.54,81.6541,2020-10-23 19:58:27,43.884794,-34.977975
2345.02,91555165,PC,2345,10.3759,0.758575,4621.0,4.54,81.6541,2021-07-28 20:17:26,43.884794,-34.977975
2346.01,317483660,PC,2346,11.5584,1.33,6605.0,4.33,437.484,2020-10-23 19:58:27,88.092907,-13.372469
2347.01,301343785,APC,2347,11.6751,1.93,6033.7,3.92,587.369,2020-10-23 19:58:27,52.487605,-0.904217
2348.01,317019074,PC,2348,11.6884,1.38,6595.0,4.3,487.854,2020-10-23 19:58:28,86.254678,-13.326617
2349.01,405452527,APC,2349,11.8929,1.61,5782.0,4.04,528.869,2020-10-23 19:58:28,143.259339,-13.830634
235.01,280095254,PC,235,9.4688,,5454.42,3.44247,104.301,2019-05-17 18:40:33,46.197914,-73.396374
2350.01,47601197,PC,2350,10.6477,1.08,5484.0,4.35,185.506,2020-10-23 19:58:28,97.408122,-21.994385
2350.02,47601197,PC,2350,10.6477,1.08,5484.0,4.35,185.506,2021-03-18 19:58:28,97.408122,-21.994385
2351.01,290036495,APC,2351,12.1103,1.27,5728.0,4.24,457.57,2020-10-23 19:58:28,192.661632,-14.565099
2575.01,142784687,PC,2575,13.152,1.45618,6140.0,4.18,928.149,2021-03-18 22:24:56,153.799642,72.010236
2576.01,115453244,PC,2576,12.2323,1.21,6166.4,4.34,430.46,2021-03-18 22:24:56,83.653961,30.406374
2577.01,112316665,PC,2577,11.5955,1.89,7899.0,4.16,786.59,2021-03-18 22:24:56,112.022979,-34.343112
2578.01,104986789,PC,2578,10.5863,1.2663,6427.8,4.35,285.53,2021-03-18 22:24:56,68.052102,52.252655
2579.01,103751498,KP,2579,10.9101,1.32,5783.0,4.21,281.498,2021-03-18 22:24:56,157.412341,70.527083
258.01,350445771,FP,258,11.0932,1.98958,6474.57,4.26363,530.555,2018-12-04 21:48:44,85.467425,-56.740455
2580.01,102713734,CP,2580,10.8064,1.83,6590.0,4.05,379.253,2021-03-18 22:24:56,62.199207,67.116526
2581.01,37862966,PC,2581,12.9754,1.08,5450.0,4.35,515.179,2021-03-18 22:24:56,65.854872,-10.471779
2582.01,21279791,PC,2582,12.4848,0.93,5238.0,,348.135,2021-03-18 22:24:57,277.291791,48.059938
2583.01,7548817,CP,2583,12.0453,1.49,6050.0,4.14,566.189,2021-03-18 22:24:57,272.267029,45.3369
2584.01,458641144,PC,2584,12.731,1.43,6502.7,4.25,840.101,2021-03-18 22:24:57,125.108796,7.588913
2585.01,62530991,FP,2585,9.8961,0.78,5276.5,4.6,89.409,2021-03-24 23:38:13,132.541715,-2.979643
2586.01,458647887,PC,2586,10.505,1.91,5781.0,3.89,336.733,2021-03-24 23:38:13,125.421468,6.334945
2587.01,68007716,CP,2587,10.9657,1.72,5674.8,4.04,373.675,2021-03-24 23:38:13,115.93171,-1.073333
2588.01,284418751,PC,2588,10.6713,1.75,6495.7,4.26,413.058,2021-03-29 18:39:45,109.05005,-45.214851
2589.01,157698565,CP,2589,10.7211,1.07,5581.0,4.16,200.273,2021-03-29 18:41:38,107.48815,-37.230948
259.01,12862099,KP,259,12.3993,0.93,5410.0,4.47919,364.512,2018-11-30 22:06:23,3.903273,-11.938264
2590.01,234832821,PC,2590,9.47351,1.13,6162.0,4.4,139.151,2021-04-07 21:46:03,97.800408,3.470486
1893.01,264544388,PC,1893,8.43389,1.46151,6996.0,4.29542,134.912,2020-05-29 16:46:26,326.438392,79.613939
1894.01,280865159,PC,1894,10.7519,1.0692,5611.0,4.37718,178.372,2020-05-29 16:46:26,100.798591,-78.281094
1895.01,384159646,PC,1895,9.7556,1.37387,6762.0,4.39031,206.229,2020-05-29 16:46:26,243.713459,-81.680597
1896.01,174302697,PC,1896,8.88374,1.60572,6750.0,4.18569,169.851,2020-05-29 16:46:26,352.17861,47.349521
1897.01,420645189,FP,1897,10.1374,1.03,5937.0,4.44855,158.493,2020-05-29 16:46:26,48.370422,75.268379
1897.02,420645189,FP,1897,10.1374,1.03,5937.0,4.44855,158.493,2020-10-07 20:11:14,48.370422,75.268379
1898.01,91987762,CP,1898,7.4098,1.61034,6303.91,4.11765,79.6682,2020-05-29 16:46:26,144.5553,23.546746
1899.01,172370679,CP,1899,12.5826,0.617863,3854.0,4.63619,128.438,2020-05-29 16:46:26,299.426847,40.143346
190.01,166739520,KP,190,9.6411,1.27527,6038.0,4.35513,157.963,2018-12-20 17:24:11,36.775811,-50.284425
1900.01,178879588,KP,1900,13.2554,1.03865,5735.0,4.41,623.232,2020-05-29 17:45:53,67.418582,-28.197215
1901.01,19684256,KP,1901,13.1758,1.02,5790.4,4.44,555.134,2020-05-29 17:45:53,140.087589,-31.269212
1902.01,272212970,KP,1902,13.174,1.43,6393.0,4.24,960.109,2020-05-29 17:45:53,180.208788,-46.13642
1903.01,77156657,KP,1903,11.8831,2.04,5909.0,4.42,715.383,2020-05-29 17:45:53,68.136479,-38.968297
1904.01,272213425,KP,1904,11.1138,2.13,6457.0,3.9,564.409,2020-05-29 17:45:53,180.165072,-45.799456
1905.01,429302040,KP,1905,10.418,0.73,4233.2,4.64,64.7414,2020-05-29 17:45:53,188.386428,-10.146214
1906.01,308098254,KP,1906,11.5688,1.2,5473.0,4.26,310.841,2020-05-29 17:45:53,168.292908,-17.657779
1907.01,453789494,KP,1907,10.7316,2.09,6942.0,3.94,538.11,2020-05-29 17:45:53,199.433742,-47.237575
2123.01,105840719,PC,2123,9.5373,0.843702,5432.0,4.56341,86.2732,2020-07-29 05:13:33,243.940883,17.023904
2124.01,159742538,KP,2124,11.1116,2.0085199,6184.0,3.9042,515.98,2020-07-29 05:13:33,268.304336,37.21174
2125.01,116242971,KP,2125,10.1213,2.16,6350.0,3.87,368.03,2020-07-29 05:13:33,267.640491,36.570176
2126.01,116264089,KP,2126,11.7213,0.820181,5489.0,4.59342,231.337,2020-07-29 05:13:33,268.029111,37.546327
2127.01,21744120,KP,2127,11.733,0.740113,4790.0,4.58765,161.4,2020-07-29 05:13:34,256.346376,33.012325
