flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
,,0.0017569843,151585,948.7176014335266,870.7055496634187,9059.731,14.619072,4317.3604,7.5182557,,,4096,,,,,948.7176014335266,0.0013751003,870.7055496634187,0.0014287403,-0.011199965,0.052483052
,,0.0017569781,151586,948.7114909743417,870.7019021441571,9064.468,14.60518,4286.121,7.5004597,,,4096,,,,,948.7114909743417,0.0013722889,870.7019021441571,0.0014252266,-0.015480423,0.048757512
,,0.001756972,151587,948.7164884901636,870.7076859220143,9027.621,14.56013,4258.398,7.4752865,,,4096,,,,,948.7164884901636,0.0013719908,870.7076859220143,0.0014258217,-0.012730378,0.054641154
,,0.0017569659,151588,948.7109534641864,870.700630436241,9045.396,14.541999,4222.965,7.4497724,,,4096,,,,,948.7109534641864,0.0013692616,870.700630436241,0.0014207986,-0.016563071,0.046914656
,,0.0017569598,151589,948.7133217363516,870.7078064492107,9039.438,14.514254,4182.417,7.4335027,,,4096,,,,,948.7133217363516,0.0013654287,870.7078064492107,0.0014195587,-0.015370209,0.05194698
,,0.0017569537,151590,948.7129575859102,870.69842679431,9029.955,14.483888,4160.8096,7.4004846,,,4096,,,,,948.7129575859102,0.0013641035,870.69842679431,0.0014166143,-0.014023112,0.046232197
,,0.0017569476,151591,948.714445786761,870.7048775324943,9043.59,14.457918,4120.557,7.367652,,,4096,,,,,948.714445786761,0.0013614775,870.7048775324943,0.0014123117,-0.016886894,0.049030766
,,0.0017569416,151592,948.719219289892,870.7071821272477,9082.377,14.439822,4075.9668,7.330182,,,4096,,,,,948.719219289892,0.0013527351,870.7071821272477,0.0014053758,-0.011079441,0.051705796
,,0.0017569354,151593,948.7120671127338,870.6993741318112,9058.097,14.413736,4055.7874,7.3242016,,,4096,,,,,948.7120671127338,0.0013566841,870.6993741318112,0.0014037404,-0.019693578,0.041990668
,,0.0017569293,151594,948.7124061969107,870.7059460501446,9041.713,14.400841,4034.3967,7.302949,,,4096,,,,,948.7124061969107,0.0013550054,870.7059460501446,0.0014063803,-0.014344968,0.052197315
,,0.0017569233,151595,948.7154602686934,870.704530993558,9035.379,14.377153,4011.3904,7.2894917,,,4096,,,,,948.7154602686934,0.0013538466,870.704530993558,0.0014038124,-0.012705843,0.050560057
,,0.0017569172,151596,948.7151941848862,870.705271018068,9058.655,14.3529,3971.3518,7.252469,,,4096,,,,,948.7151941848862,0.0013491103,870.705271018068,0.0013972459,-0.013902154,0.051184412
,,0.0017569112,151597,948.7122286694059,870.7018155840061,9057.433,14.32441,3942.8235,7.230981,,,4096,,,,,948.7122286694059,0.0013458916,870.7018155840061,0.0013928303,-0.013962282,0.049113333
,,0.0017569051,151598,948.7139960978416,870.7001071255035,9061.261,14.303991,3914.9648,7.2084656,,,4096,,,,,948.7139960978416,0.0013429855,870.7001071255035,0.0013912548,-0.014225889,0.047949493
,,0.0017568991,151599,948.7166643805069,870.7050710400864,9051.702,14.271617,3874.9565,7.181409,,,4096,,,,,948.7166643805069,0.0013420392,870.7050710400864,0.0013900297,-0.015650641,0.049037207
,,0.001756893,151600,948.7186303824247,870.7076138361177,9026.613,14.251777,3868.088,7.1713247,,,4096,,,,,948.7186303824247,0.0013415798,870.7076138361177,0.0013908624,-0.009203697,0.054268587
,,0.001756887,151601,948.713277684409,870.701557481589,9058.795,14.24278,3836.3967,7.1527405,,,4096,,,,,948.713277684409,0.0013374756,870.701557481589,0.0013838164,-0.016119279,0.04774165
,,0.0017568809,151602,948.7153032844827,870.7012825920503,9057.601,14.213688,3804.11,7.1267266,,,4096,,,,,948.7153032844827,0.0013342628,870.7012825920503,0.001380058,-0.014381102,0.048682027
,,0.0017568748,151603,948.717372757595,870.7048615618967,9058.612,14.188545,3776.3652,7.099562,,,4096,,,,,948.717372757595,0.0013320781,870.7048615618967,0.0013786122,-0.011138323,0.051860034
,,0.0017568688,151604,948.7135556634148,870.7044891163252,9033.86,14.167994,3759.2102,7.089355,,,4096,,,,,948.7135556634148,0.001333197,870.7044891163252,0.0013795681,-0.014863846,0.04985948
,,0.0017568629,151605,948.7179501207175,870.7038789067909,9051.352,14.159672,3731.22,7.072172,,,4096,,,,,948.7179501207175,0.0013297035,870.7038789067909,0.0013766729,-0.011915119,0.049835477
,,0.0017568568,151606,948.7127040404979,870.7002813263173,9047.603,14.134841,3709.2688,7.051705,,,4096,,,,,948.7127040404979,0.0013288533,870.7002813263173,0.0013731082,-0.015787205,0.04731953
,,0.0017568507,151607,948.7174835554879,870.7081993780262,9033.472,14.111835,3692.7646,7.026669,,,4096,,,,,948.7174835554879,0.0013267482,870.7081993780262,0.0013740697,-0.010554829,0.053222366
,,0.0017568448,151608,948.7145929749032,870.7076222959122,9050.06,14.096554,3662.359,7.0087137,,,4096,,,,,948.7145929749032,0.0013246163,870.7076222959122,0.0013672141,-0.012884686,0.053005967
,,0.0017568388,151609,948.7186037026086,870.7015482136936,9055.716,14.068796,3630.1067,6.973759,,,4096,,,,,948.7186037026086,0.0013212548,870.7015482136936,0.0013657298,-0.0125413705,0.047501996
,,0.0017568328,151610,948.7137399233562,870.702801173373,9046.175,14.061786,3621.858,6.9717,,,4096,,,,,948.7137399233562,0.0013222855,870.702801173373,0.0013659247,-0.017412608,0.048600886
,,0.0017568269,151611,948.717025115504,870.7064660149244,9028.68,14.0432825,3606.6792,6.9656386,,,4096,,,,,948.717025115504,0.0013196162,870.7064660149244,0.0013646224,-0.010264045,0.05319341
,,0.0017568208,151612,948.717423346435,870.7045177911266,9041.498,14.03576,3588.146,6.948691,,,4096,,,,,948.717423346435,0.0013203943,870.7045177911266,0.0013623041,-0.012949644,0.050483063
,,0.0017568149,151613,948.7202535017748,870.7083209012892,9052.23,14.013254,3561.127,6.9215217,,,4096,,,,,948.7202535017748,0.0013144438,870.7083209012892,0.0013605406,-0.008762051,0.055827383
,,0.001756809,151614,948.7150397271115,870.6999100075794,9062.196,13.998648,3540.3357,6.903741,,,4096,,,,,948.7150397271115,0.0013127646,870.6999100075794,0.0013569721,-0.013429676,0.046918303
,,0.0017568029,151615,948.7181489079697,870.7059511138758,9049.783,13.98222,3520.2402,6.889857,,,4096,,,,,948.7181489079697,0.001313781,870.7059511138758,0.001356104,-0.011667072,0.053172253
,,0.001756797,151616,948.7160876404585,870.7012051033221,9050.036,13.975729,3511.7612,6.8851004,,,4096,,,,,948.7160876404585,0.0013126608,870.7012051033221,0.0013552866,-0.014457995,0.046731688
,,0.001756791,151617,948.7154731410969,870.7025241987321,9061.3125,13.951385,3473.2917,6.8587956,,,4096,,,,,948.7154731410969,0.0013073505,870.7025241987321,0.0013506734,-0.01218638,0.048439987
,,0.0017567851,151618,948.7186421872345,870.7085627879397,9038.184,13.9264555,3455.4011,6.845093,,,4096,,,,,948.7186421872345,0.0013083613,870.7085627879397,0.001351329,-0.011351312,0.05351035
,,0.0017567792,151619,948.7180133774316,870.7048256452723,9024.749,13.910294,3438.9658,6.832217,,,4096,,,,,948.7180133774316,0.0013076799,870.7048256452723,0.001351424,-0.011329308,0.052807454
,,0.0017567732,151620,948.7177167402467,870.7034995289716,9059.322,13.88697,3406.1975,6.79091,,,4096,,,,,948.7177167402467,0.0013010348,870.7034995289716,0.0013445929,-0.0113643315,0.050051145
,,0.0017567673,151621,948.7151534801193,870.7048198950836,9058.92,13.878427,3385.0105,6.7866387,,,4096,,,,,948.7151534801193,0.0013008391,870.7048198950836,0.0013431128,-0.01461065,0.05065764
,,0.0017567613,151622,948.7153675769225,870.7037168464095,9031.87,13.855357,3377.1956,6.77053,,,4096,,,,,948.7153675769225,0.0013040176,870.7037168464095,0.0013435861,-0.014446017,0.049776033
,,0.0017567554,151623,948.7178299212919,870.7076357067074,9047.394,13.838851,3352.6597,6.748776,,,4096,,,,,948.7178299212919,0.0012964949,870.7076357067074,0.0013409505,-0.00838235,0.052753814
,,0.0017567495,151624,948.7126383430723,870.7001834400654,9047.982,13.8352,3335.0508,6.7433085,,,4096,,,,,948.7126383430723,0.0012990168,870.7001834400654,0.0013400313,-0.014405531,0.043988116
,,0.0017567435,151625,948.7145529403905,870.7081663524876,9031.128,13.7986555,3309.1936,6.711624,,,4096,,,,,948.7145529403905,0.0012969082,870.7081663524876,0.00133897,-0.012820021,0.05333035
,,0.0017567377,151626,948.7167453963216,870.7058802127401,9027.808,13.784812,3286.0884,6.7061853,,,4096,,,,,948.7167453963216,0.0012957763,870.7058802127401,0.00133586,-0.010203607,0.052300032
,,0.0017567318,151627,948.7132429723193,870.7036826864091,9033.5205,13.780383,3272.6025,6.6911163,,,4096,,,,,948.7132429723193,0.0012963227,870.7036826864091,0.001334632,-0.014110831,0.05050954
,,0.0017567258,151628,948.7194205892392,870.7057336281669,9042.784,13.755958,3252.1458,6.666385,,,4096,,,,,948.7194205892392,0.0012894867,870.7057336281669,0.0013321585,-0.008640042,0.052520838
,,0.00175672,151629,948.7151390108218,870.7018311049145,9026.592,13.736057,3238.2236,6.648899,,,4096,,,,,948.7151390108218,0.0012893092,870.7018311049145,0.0013316721,-0.010349744,0.0501434
,,0.0017567141,151630,948.7165055743972,870.7040154488922,9033.109,13.726489,3208.0098,6.6402526,,,4096,,,,,948.7165055743972,0.0012884852,870.7040154488922,0.0013306126,-0.01242903,0.052881356
,,0.0017567083,151631,948.71422226374,870.7063008974283,9029.004,13.71471,3198.3708,6.6308675,,,4096,,,,,948.71422226374,0.0012889354,870.7063008974283,0.0013294327,-0.011587096,0.051993366
,,0.0017567023,151632,948.7164727820509,870.7033105930414,9036.06,13.695108,3175.1997,6.606778,,,4096,,,,,948.7164727820509,0.0012858583,870.7033105930414,0.0013242261,-0.012266472,0.05266278
,,0.0017566965,151633,948.7173021102208,870.7043551114369,9053.919,13.678472,3147.2715,6.5853767,,,4096,,,,,948.7173021102208,0.001281853,870.7043551114369,0.0013212947,-0.010594546,0.052228518
,,0.0017566906,151634,948.7172692591223,870.7028667801002,9030.32,13.673745,3140.5786,6.5883846,,,4096,,,,,948.7172692591223,0.0012858906,870.7028667801002,0.0013246217,-0.012540146,0.050853245
,,0.0017566847,151635,948.717865754194,870.7042212487751,9018.445,13.653012,3128.514,6.573736,,,4096,,,,,948.717865754194,0.0012825994,870.7042212487751,0.0013226995,-0.009247053,0.05481099
,,0.0017566789,151636,948.7162099032672,870.7030099920786,9045.551,13.634401,3098.7808,6.5437636,,,4096,,,,,948.7162099032672,0.0012780172,870.7030099920786,0.0013180671,-0.013582065,0.04977364
,,0.001756673,151637,948.7182974501326,870.7051367965297,9056.337,13.614494,3079.932,6.513143,,,4096,,,,,948.7182974501326,0.0012741804,870.7051367965297,0.0013127753,-0.007740282,0.052944716
,,0.0017566672,151638,948.7159877052932,870.7085161924377,9036.669,13.590763,3060.1572,6.494482,,,4096,,,,,948.7159877052932,0.001275356,870.7085161924377,0.0013124706,-0.011649763,0.054662228
,,0.0017566613,151639,948.7183655863594,870.7063578911215,9053.621,13.587708,3045.983,6.4877167,,,4096,,,,,948.7183655863594,0.0012716642,870.7063578911215,0.0013117779,-0.008254947,0.052726988
,,0.0017566555,151640,948.719141079315,870.7017718161476,9048.208,13.575638,3032.893,6.47946,,,4096,,,,,948.719141079315,0.0012707266,870.7017718161476,0.0013102149,-0.011609603,0.049898487
,,0.0017566497,151641,948.7183227388397,870.7078973347992,9042.598,13.552404,3004.18,6.461383,,,4096,,,,,948.7183227388397,0.0012686925,870.7078973347992,0.0013086234,-0.009321139,0.052804075
,,0.0017566439,151642,948.7173580370221,870.7066808798162,9075.114,13.540538,2976.322,6.425733,,,4096,,,,,948.7173580370221,0.0012644544,870.7066808798162,0.0013036323,-0.010943331,0.05173656
,,0.001756638,151643,948.718529612786,870.7046495048565,9025.341,13.531405,2984.629,6.430646,,,4096,,,,,948.718529612786,0.0012711146,870.7046495048565,0.0013087505,-0.0112960385,0.050972432
,,0.0017566322,151644,948.718825778787,870.7038284033137,9049.401,13.50827,2952.888,6.4033823,,,4096,,,,,948.718825778787,0.0012644879,870.7038284033137,0.001301903,-0.009595766,0.050915778
,,0.0017566264,151645,948.7174474469102,870.7053106785886,9046.891,13.496755,2937.598,6.3937063,,,4096,,,,,948.7174474469102,0.0012645541,870.7053106785886,0.0012999289,-0.009617993,0.053806376
,,0.0017566206,151646,948.7136979485596,870.7028018014215,9023.375,13.47678,2921.908,6.3808074,,,4096,,,,,948.7136979485596,0.0012648872,870.7028018014215,0.0013014848,-0.012842484,0.05145949
,,0.0017566148,151647,948.7189872031512,870.7039012083144,9038.667,13.472384,2910.5261,6.3651156,,,4096,,,,,948.7189872031512,0.0012615261,870.7039012083144,0.0012998644,-0.007461066,0.05074339
,,0.001756609,151648,948.7162169707167,870.7025974820561,9048.025,13.467078,2895.4897,6.3569617,,,4096,,,,,948.7162169707167,0.0012598609,870.7025974820561,0.0012973257,-0.0106432615,0.050860457
,,0.0017566031,151649,948.7196697043787,870.7071120008313,9039.671,13.42902,2864.9368,6.3239384,,,4096,,,,,948.7196697043787,0.0012590128,870.7071120008313,0.0012944441,-0.007907966,0.051317904
,,0.0017565974,151650,948.7174579053847,870.7036933857424,9054.271,13.423438,2847.3354,6.3124514,,,4096,,,,,948.7174579053847,0.001256448,870.7036933857424,0.0012910815,-0.011212103,0.05159472
,,0.0017565916,151651,948.7190774877683,870.7033260526018,9039.16,13.419102,2830.7703,6.304413,,,4096,,,,,948.7190774877683,0.0012568269,870.7033260526018,0.0012942423,-0.008199678,0.05124734
,,0.0017565858,151652,948.7178450269654,870.7073006800924,9062.514,13.405076,2812.6042,6.2837696,,,4096,,,,,948.7178450269654,0.0012525907,870.7073006800924,0.0012894489,-0.011638833,0.054286342
,,0.0017565801,151653,948.7158217999984,870.7041370224389,9076.851,13.396521,2799.4775,6.2714553,,,4096,,,,,948.7158217999984,0.0012517655,870.7041370224389,0.0012852608,-0.010539176,0.05109473
,,0.0017565743,151654,948.7182385277467,870.7041226270345,9067.971,13.379973,2792.0051,6.2602105,,,4096,,,,,948.7182385277467,0.0012501155,870.7041226270345,0.0012839508,-0.009759597,0.05053539
,,0.0017565684,151655,948.7169245302952,870.7052780248919,9030.358,13.349937,2778.3628,6.2433496,,,4096,,,,,948.7169245302952,0.001253192,870.7052780248919,0.0012869544,-0.010741223,0.054042228
,,0.0017565627,151656,948.7198699647494,870.7055291603405,9040.479,13.3485155,2750.5576,6.231626,,,4096,,,,,948.7198699647494,0.0012504689,870.7055291603405,0.0012862905,-0.007885512,0.05211002
,,0.0017565569,151657,948.7183455150723,870.7019720649635,9030.184,13.333718,2751.8865,6.220643,,,4096,,,,,948.7183455150723,0.0012524602,870.7019720649635,0.0012847737,-0.012706538,0.052263614
,,0.0017565512,151658,948.7196993492244,870.7044796802289,9058.132,13.314056,2721.1482,6.19308,,,4096,,,,,948.7196993492244,0.0012450053,870.7044796802289,0.0012814644,-0.007938756,0.052255467
,,0.0017565455,151659,948.7200475537372,870.7063378260698,9042.438,13.313757,2719.011,6.19805,,,4096,,,,,948.7200475537372,0.0012468464,870.7063378260698,0.00128134,-0.0101410635,0.0530494
,,0.0017565397,151660,948.7204162628994,870.7037192649034,9015.628,13.279964,2696.62,6.1774783,,,4096,,,,,948.7204162628994,0.0012485959,870.7037192649034,0.0012790093,-0.010146724,0.051320564
,,0.001756534,151661,948.717093875805,870.703196908277,9028.456,13.273573,2684.1033,6.1579895,,,4096,,,,,948.717093875805,0.0012440109,870.703196908277,0.0012803155,-0.010446249,0.050986886
,,0.0017565283,151662,948.719475431529,870.7079610292604,9037.734,13.262382,2673.781,6.145998,,,4096,,,,,948.719475431529,0.0012418091,870.7079610292604,0.0012761911,-0.0085912235,0.0546427
,,0.0017565225,151663,948.7202213399624,870.7037580741019,9024.616,13.2585945,2665.3767,6.142377,,,4096,,,,,948.7202213399624,0.0012425508,870.7037580741019,0.0012778434,-0.00818539,0.051636137
,,0.0017565168,151664,948.7213054132776,870.7094082247551,9061.453,13.254153,2642.7717,6.1310616,,,4096,,,,,948.7213054132776,0.0012367523,870.7094082247551,0.001270907,-0.007726984,0.05605189
,,0.001756511,151665,948.718855459533,870.7011821144337,9040.133,13.236236,2639.5588,6.11486,,,4096,,,,,948.718855459533,0.0012391319,870.7011821144337,0.0012730481,-0.011080241,0.048930056
,,0.0017565053,151666,948.7195630567497,870.7089011521997,9040.928,13.222001,2610.7578,6.101686,,,4096,,,,,948.7195630567497,0.0012388803,870.7089011521997,0.0012696486,-0.008012096,0.055330355
,,0.0017564996,151667,948.72200669143,870.7080599528504,9034.879,13.212153,2609.7551,6.095384,,,4096,,,,,948.72200669143,0.0012362424,870.7080599528504,0.0012703581,-0.007040834,0.052062497
,,0.0017564939,151668,948.7174360794393,870.7051870616773,9038.418,13.194722,2587.0627,6.0763197,,,4096,,,,,948.7174360794393,0.0012352723,870.7051870616773,0.0012682887,-0.011218331,0.053759504
,,0.0017564882,151669,948.7186137451656,870.7038633841448,9028.844,13.186576,2583.3726,6.072646,,,4096,,,,,948.7186137451656,0.0012361153,870.7038633841448,0.0012685489,-0.00918694,0.05209997
,,0.0017564825,151670,948.7209128671611,870.7059396344292,9059.575,13.176463,2551.239,6.0389066,,,4096,,,,,948.7209128671611,0.0012302698,870.7059396344292,0.0012632492,-0.0075912303,0.052702077
,,0.0017564768,151671,948.7223840797451,870.7057512976172,9051.226,13.182313,2553.6143,6.049074,,,4096,,,,,948.7223840797451,0.0012304437,870.7057512976172,0.0012667361,-0.0059432224,0.05369685
,,0.0017564711,151672,948.7187574490622,870.7068398420846,9025.387,13.160319,2547.8948,6.040804,,,4096,,,,,948.7187574490622,0.0012342336,870.7068398420846,0.0012666971,-0.009214925,0.052407175
,,0.0017564654,151673,948.7193384640484,870.6996338335917,9051.808,13.15114,2531.1047,6.0215397,,,4096,,,,,948.7193384640484,0.0012277722,870.6996338335917,0.0012599707,-0.008831176,0.047165215
,,0.0017564597,151674,948.7229721332636,870.7086689466893,9024.941,13.127322,2520.2888,6.008517,,,4096,,,,,948.7229721332636,0.0012299261,870.7086689466893,0.0012612267,-0.0067665,0.055444345
,,0.001756454,151675,948.7183538529736,870.7076616033515,9049.931,13.129629,2510.463,5.9973063,,,4096,,,,,948.7183538529736,0.0012267765,870.7076616033515,0.0012590918,-0.006191322,0.055813134
,,0.0017564483,151676,948.7199031743835,870.7067018767889,9063.07,13.111752,2488.0923,5.969925,,,4096,,,,,948.7199031743835,0.0012242667,870.7067018767889,0.0012552846,-0.009568459,0.052995022
,,0.0017564427,151677,948.7217509957843,870.7013859708459,9053.952,13.112777,2490.5703,5.977043,,,4096,,,,,948.7217509957843,0.001224929,870.7013859708459,0.0012574017,-0.009285737,0.047462616
,,0.001756437,151678,948.7213707509906,870.7094912793847,9045.207,13.094412,2474.45,5.960718,,,4096,,,,,948.7213707509906,0.0012251565,870.7094912793847,0.001254848,-0.0061005335,0.05582826
,,0.0017564313,151679,948.7176012590451,870.7044059833539,9032.618,13.077783,2460.4695,5.9456997,,,4096,,,,,948.7176012590451,0.00122278,870.7044059833539,0.0012566684,-0.0073343115,0.051599458
,,0.0017564257,151680,948.7204570051452,870.7049617121356,9037.596,13.078132,2451.106,5.9412823,,,4096,,,,,948.7204570051452,0.0012233134,870.7049617121356,0.0012557027,-0.007586354,0.052685987
,,0.00175642,151681,948.7178016699166,870.7043023839619,9058.247,13.069921,2435.3987,5.932599,,,4096,,,,,948.7178016699166,0.0012192271,870.7043023839619,0.0012489316,-0.008533706,0.052380294
,,0.0017564143,151682,948.7207477131525,870.7023540016854,9054.813,13.059924,2412.9717,5.90832,,,4096,,,,,948.7207477131525,0.0012192316,870.7023540016854,0.0012530031,-0.0083225705,0.04949836
,,0.0017564087,151683,948.7232717560524,870.7086151692714,9056.154,13.040627,2407.0854,5.895733,,,4096,,,,,948.7232717560524,0.0012175585,870.7086151692714,0.0012483095,-0.0057452912,0.05664758
,,0.001756403,151684,948.720275532453,870.7053226725611,9043.341,13.022194,2390.614,5.882702,,,4096,,,,,948.720275532453,0.0012165882,870.7053226725611,0.0012469108,-0.0070606107,0.052733105
,,0.0017563974,151685,948.7189469063725,870.7074337079669,9057.123,13.026583,2387.6367,5.879465,,,4096,,,,,948.7189469063725,0.0012148857,870.7074337079669,0.0012450449,-0.0073095793,0.05408578
,,0.0017563917,151686,948.721122697416,870.7088739792534,9043.066,13.030761,2378.6357,5.8843517,,,4096,,,,,948.721122697416,0.0012178804,870.7088739792534,0.0012491941,-0.007476199,0.054021195
,,0.0017563861,151687,948.7192650633887,870.7051276492642,9064.278,13.014521,2365.8655,5.869119,,,4096,,,,,948.7192650633887,0.0012131035,870.7051276492642,0.001243929,-0.007871869,0.04947859
,,0.0017563805,151688,948.7196486924175,870.7049073440679,9039.18,13.000403,2357.8923,5.8635416,,,4096,,,,,948.7196486924175,0.001214564,870.7049073440679,0.0012475917,-0.007485941,0.050465267
,,0.0017563748,151689,948.7242637908234,870.7068496284746,9055.252,12.9921665,2343.193,5.850463,,,4096,,,,,948.7242637908234,0.0012118167,870.7068496284746,0.0012409681,-0.0051525445,0.054785904
,,0.0017563693,151690,948.7153406487316,870.7037023434063,9039.188,12.993379,2334.6978,5.8596826,,,4096,,,,,948.7153406487316,0.001213719,870.7037023434063,0.0012442684,-0.010430459,0.050047036
,,0.0017563637,151691,948.72029916018,870.70757209465,9043.121,12.975768,2316.7517,5.8377604,,,4096,,,,,948.72029916018,0.0012138024,870.70757209465,0.0012411275,-0.006495306,0.053709876
,,0.001756358,151692,948.7184709481248,870.7039417279476,9037.58,12.958813,2319.2375,5.815784,,,4096,,,,,948.7184709481248,0.0012125802,870.7039417279476,0.0012399409,-0.009935418,0.050375305
,,0.0017563524,151693,948.7241853655115,870.7085878043464,9067.3,12.953561,2299.3943,5.79626,,,4096,,,,,948.7241853655115,0.0012059145,870.7085878043464,0.0012360695,-0.0040125563,0.05290356
,,0.0017563468,151694,948.718611491542,870.7025393826111,9039.188,12.936131,2288.8352,5.7837667,,,4096,,,,,948.718611491542,0.0012096051,870.7025393826111,0.0012386125,-0.008128609,0.04878866
,,0.0017563412,151695,948.7186140998512,870.7063188011316,9053.406,12.924131,2274.501,5.768396,,,4096,,,,,948.7186140998512,0.0012061379,870.7063188011316,0.0012350101,-0.009664861,0.05451821
9510.85,13.973292,0.0017563356,151696,948.723046976244,870.7054311697465,9013.889,12.90582,2273.8127,5.766307,9510.85,13.973292,0,,,,,948.723046976244,0.0012073232,870.7054311697465,0.0012383999,-0.004730647,0.054226894
9534.432,13.979757,0.00175633,151697,948.7183942300818,870.7050792156881,9034.235,12.911791,2259.3284,5.771892,9534.432,13.979757,0,,,,,948.7183942300818,0.0012084818,870.7050792156881,0.0012359354,-0.010336285,0.05090218
9520.116,13.963836,0.0017563244,151698,948.7209828059886,870.7065179494435,9023.279,12.897085,2253.9614,5.759132,9520.116,13.963836,0,,,,,948.7209828059886,0.0012071615,870.7065179494435,0.0012349241,-0.0070027993,0.05266262
9506.126,13.942904,0.0017563188,151699,948.7224483084309,870.7056903239502,9009.357,12.877754,2245.107,5.7372627,9506.126,13.942904,0,,,,,948.7224483084309,0.0012068134,870.7056903239502,0.0012370399,-0.005989928,0.05256768
9548.19,13.956585,0.0017563133,151700,948.7198637146873,870.7051124803941,9047.691,12.8903885,2219.2893,5.738982,9548.19,13.956585,0,,,,,948.7198637146873,0.0012045116,870.7051124803941,0.0012327438,-0.009007177,0.052350245
9555.207,13.936508,0.0017563077,151701,948.7207300143552,870.7083926497467,9053.862,12.871845,2211.9656,5.7015433,9555.207,13.936508,0,,,,,948.7207300143552,0.0012002811,870.7083926497467,0.0012303704,-0.0057656392,0.051948834
9570.626,13.937222,0.0017563021,151702,948.7181942714077,870.7061190199765,9070.226,12.872504,2208.2761,5.6985164,9570.626,13.937222,0,,,,,948.7181942714077,0.0011984776,870.7061190199765,0.0012290127,-0.0064612897,0.054612737
9553.108,13.917804,0.0017562965,151703,948.7184338802458,870.7044180437327,9050.307,12.85457,2196.3489,5.685593,9553.108,13.917804,0,,,,,948.7184338802458,0.001198666,870.7044180437327,0.001227241,-0.007973838,0.04969737
9561.689,13.921996,0.0017562909,151704,948.7250888319854,870.7106126181807,9061.914,12.858441,2187.6304,5.681876,9561.689,13.921996,0,,,,,948.7250888319854,0.001199646,870.7106126181807,0.0012263018,-0.0029549585,0.057141133
9548.883,13.8948765,0.0017562853,151705,948.7166368535396,870.7005984710631,9048.245,12.833394,2178.9163,5.669336,9548.883,13.8948765,0,,,,,948.7166368535396,0.0011976217,870.7005984710631,0.0012246509,-0.009811608,0.04763312
9523.255,13.878205,0.0017562797,151706,948.7216196918,870.7033128513156,9025.49,12.817997,2171.5566,5.662944,9523.255,13.878205,0,,,,,948.7216196918,0.0011979355,870.7033128513156,0.0012255231,-0.0068230373,0.0530713
9543.927,13.884973,0.0017562743,151707,948.7209999407954,870.7068321018496,9045.298,12.824246,2158.38,5.6506,9543.927,13.884973,0,,,,,948.7209999407954,0.001196357,870.7068321018496,0.001225035,-0.006361366,0.05403016
9521.042,13.855261,0.0017562687,151708,948.7187616118215,870.7042395518368,9021.19,12.796805,2146.6506,5.6398783,9521.042,13.855261,0,,,,,948.7187616118215,0.0011967808,870.7042395518368,0.0012250768,-0.007996414,0.051446933
9551.0205,13.869913,0.0017562631,151709,948.7227320414382,870.7074940917277,9049.641,12.810338,2141.5398,5.634595,9551.0205,13.869913,0,,,,,948.7227320414382,0.0011952192,870.7074940917277,0.0012234224,-0.005757422,0.053654235
9553.845,13.870213,0.0017562575,151710,948.7198721058288,870.705212937425,9052.419,12.810614,2136.1653,5.632003,9553.845,13.870213,0,,,,,948.7198721058288,0.0011953553,870.705212937425,0.0012220981,-0.006264739,0.049870364
9536.417,13.8434515,0.001756252,151711,948.721898301933,870.7080434475574,9035.041,12.785898,2119.8079,5.624517,9536.417,13.8434515,0,,,,,948.721898301933,0.0011939758,870.7080434475574,0.0012206613,-0.0054371646,0.05414064
9555.353,13.843037,0.0017562464,151712,948.7228156759685,870.7071008964136,9053.007,12.785516,2108.6611,5.6228952,9555.353,13.843037,0,,,,,948.7228156759685,0.0011903114,870.7071008964136,0.0012176407,-0.0070912926,0.053007483
9569.645,13.830278,0.001756241,151713,948.7224809842545,870.7040836566546,9064.2,12.773731,2097.705,5.593828,9569.645,13.830278,0,,,,,948.7224809842545,0.0011903391,870.7040836566546,0.0012171572,-0.006819046,0.049987763
9548.454,13.82377,0.0017562354,151714,948.7203408428411,870.7085314619666,9046.126,12.76772,2097.4402,5.5987144,9548.454,13.82377,0,,,,,948.7203408428411,0.0011912028,870.7085314619666,0.0012159134,-0.008107646,0.05422439
9543.817,13.800129,0.0017562298,151715,948.7247988768039,870.7049197981804,9041.985,12.745885,2075.9856,5.573461,9543.817,13.800129,0,,,,,948.7247988768039,0.0011901412,870.7049197981804,0.0012153769,-0.0024261551,0.054420292
9538.314,13.8058195,0.0017562243,151716,948.7189462446995,870.7049118470893,9037.058,12.751141,2072.6165,5.576096,9538.314,13.8058195,0,,,,,948.7189462446995,0.0011901351,870.7049118470893,0.0012157642,-0.007132808,0.05114234
9529.571,13.78205,0.0017562187,151717,948.72234463108,870.706423627597,9026.703,12.729188,2061.4622,5.555982,9529.571,13.78205,0,,,,,948.72234463108,0.0011885319,870.706423627597,0.0012165129,-0.006233094,0.05252708
9549.189,13.776435,0.0017562133,151718,948.7233935217938,870.7090325261622,9048.802,12.724001,2052.1082,5.5413904,9549.189,13.776435,0,,,,,948.7233935217938,0.0011858756,870.7090325261622,0.0012120712,-0.0045843883,0.056051403
