toi,tid,tfopwg_disp,toipfx,st_tmag,st_rad,st_teff,st_logg,st_dist,toi_created,ra,dec
1566.01,256414077.0,FP,1566.0,10.5907,1.63,6516.0,4.33,377.17,2019-12-19 20:58:20,15.606503,60.715521
1567.01,259151170.0,FP,1567.0,10.374,0.86,4503.5,4.42,86.1112,2019-12-19 20:58:20,50.345888,52.692112
1568.01,284050395.0,FP,1568.0,9.74734,0.94,5421.0,4.46,104.358,2019-12-19 20:58:20,8.989872,65.026035
1569.01,285666479.0,FP,1569.0,10.424,4.336771595999974,5511.5,3.545051,755.795,2019-12-19 20:58:21,43.61065,52.07103
173.0102,140691463.0,CP,173.0,12.0166,1.10646,5638.0,4.35,355.683,2018-09-05 18:34:59,73.70144,-76.680606
1570.01,285674856.0,FP,1570.0,9.4883,1.8,8348.0,4.24,294.123,2019-12-19 20:58:21,53.196298,51.884502
1571.01,285677945.0,FP,1571.0,10.2353,2.14,5624.8,3.92,317.968,2019-12-19 20:58:21,53.098973,50.49904
1638.01,312862941.0,PC,1638.0,12.1312,0.701237,3810.0,4.56875,126.283,2020-01-14 19:46:38,15.321545,55.69801
1639.01,348673213.0,FP,1639.0,12.974,0.611023,3896.0,4.64192,153.986,2020-01-14 19:46:38,35.807322,56.570014
173.0102,79395355.0,FP,173.0,11.407,1.3,5926.0,4.27,360.131,2018-09-05 18:52:24,320.054292,-51.309972
1640.01,396562848.0,CP,1640.0,11.0548,0.28157742,3414.0,4.972894999999999,23.606086,2020-01-14 19:46:38,44.338874,76.551405
1641.01,422923265.0,PC,1641.0,9.616,3.4,9598.49,3.77846,769.138,2020-01-14 19:46:38,40.245588,42.871248
1642.01,229940491.0,APC,1642.0,11.1169,1.5,5730.0,4.09817,338.948,2020-01-14 19:46:38,288.049519,63.657061
1643.01,298647682.0,PC,1643.0,8.6628,0.777584,4763.0,4.54306,40.6988,2020-01-24 23:03:08,272.264241,53.217729
1644.01,22843856.0,FP,1644.0,9.8203,1.24,6019.0,4.438,163.49,2020-01-24 23:33:41,39.006522,25.588461
1645.01,184679932.0,FP,1645.0,9.25319,1.30937,6198.0,4.27912,146.653,2020-01-24 23:33:41,32.294112,40.401942
1646.01,387527558.0,FA,1646.0,13.0367,0.414101,3514.0,4.81377,82.1294,2020-01-24 23:33:41,312.32708,70.796604
1647.01,154927364.0,FP,1647.0,10.249,1.86,5821.7,3.97,306.502,2020-01-29 22:18:55,207.874218,82.16685803999997
1648.01,376353509.0,PC,1648.0,9.5831,0.84,4871.6,4.48,69.835,2020-01-29 22:18:55,45.401179,69.229924
1649.01,116608612.0,FP,1649.0,9.17041,1.78,8170.0,4.24,267.683,2020-01-29 22:18:55,85.66321,35.185708
173.0102,350743714.0,FP,173.0,9.6686,1.91151,6038.0,3.96,210.311,2018-11-30 22:06:25,88.886226,-57.290745
1650.01,122485078.0,FP,1650.0,10.0106,3.02,7719.0,3.74,463.156,2020-01-29 22:18:55,76.851285,36.275085
1651.01,138168780.0,KP,1651.0,9.88278,1.42,6724.0,4.29,235.479,2020-01-29 22:18:55,94.792955,73.827567
1652.01,154867950.0,FP,1652.0,8.68013,1.99,5329.0,3.8,130.942,2020-01-29 22:18:55,188.3547,82.16685803999997
173.0102,394657039.0,PC,173.0,10.5132,1.58746,6979.2,4.22,347.593,2018-09-05 18:52:24,51.782268,-78.549831
1590.01,71854745.0,FP,1590.0,10.2146,1.23434,9050.3,3.96,749.127,2019-12-19 20:58:21,26.299423,54.56844
1591.01,82010657.0,FP,1591.0,9.64805,1.7,7519.0,4.22,282.1,2019-12-19 20:58:21,48.753158,60.238195
1592.01,186599508.0,FP,1592.0,9.76636,1.38826,5669.9,4.16,170.592,2019-12-19 20:58:21,45.08847,39.068266
1593.01,192372961.0,FP,1593.0,9.1222,4.336771595999974,6716.5,3.545051,550.183,2019-12-19 20:58:21,45.598372,43.183802
1594.01,201154493.0,FP,1594.0,9.7479,4.336771595999974,9447.0,3.545051,831.907,2019-12-19 20:58:21,56.143332,41.064351
1595.01,385105624.0,FP,1595.0,10.4511,1.53,6222.3,4.15,295.452,2019-12-19 20:58:21,50.808098,46.682113
1596.01,431899140.0,FP,1596.0,10.0888,3.62,7962.9,3.6,710.919,2019-12-19 20:58:21,56.222542,45.507188
1597.01,68152139.0,FP,1597.0,10.1342,1.49,6001.0,4.14,226.234,2019-12-19 20:58:21,44.401798,40.016703
1598.01,67418624.0,PC,1598.0,8.6344,1.73,6011.0,4.04,143.239,2019-12-19 20:58:21,28.660315,37.005042
1599.01,129979528.0,KP,1599.0,7.87611,1.60242,7398.5,4.25,121.944,2019-12-19 20:58:22,36.712738,37.550444
173.0102,253917293.0,FP,173.0,11.2901,1.28,5935.0,4.29,341.854,2018-09-05 18:52:24,337.500827,-31.924356
1600.01,187029841.0,FP,1600.0,9.66027,1.95,6056.9,3.99,252.419,2019-12-19 20:58:22,34.555963,38.478824
1601.01,139375960.0,CP,1601.0,10.1035,2.22,5917.0,3.78,336.608,2019-12-19 20:58:22,38.361569,41.013432
1602.01,129991079.0,FA,1602.0,10.4375,1.09,6175.9,4.44,208.771,2019-12-19 20:58:22,37.13241,40.891254
1603.01,73448352.0,KP,1603.0,10.1868,1.56,6739.0,4.21,282.096,2019-12-19 20:58:22,38.308075,30.360453
1604.01,118301361.0,FP,1604.0,9.08054,3.02,7249.8,3.69,380.062,2019-12-19 20:58:22,34.195855,29.570473
1605.01,101037590.0,CP,1605.0,9.62924,1.59,5597.0,4.03,159.748,2019-12-19 20:58:22,54.48089,33.079897
1606.01,125735470.0,APC,1606.0,9.08995,1.55,5626.5,4.33,143.312,2019-12-19 20:58:22,56.660282,27.471523
1607.01,26433869.0,FP,1607.0,8.4107,4.336771595999974,4963.0,4.33,329.591,2019-12-19 20:58:22,56.814344,30.149498
1608.01,138017750.0,FP,1608.0,7.42812,2.13,6057.7,3.84,100.635,2019-12-19 20:58:22,50.80115,33.078133
1609.01,229951289.0,FA,1609.0,10.2572,0.98,6011.0,4.5,165.808,2019-12-19 20:58:22,288.675423,60.670948
173.0102,348770361.0,PC,173.0,11.4964,0.98,5388.0,4.33,333.651,2018-09-05 18:34:59,46.686553,-80.47376836
1610.01,219776325.0,PC,1610.0,10.3727,1.19,5740.2,4.3,191.957,2019-12-19 20:58:22,263.543417,61.121472
1611.01,264678534.0,CP,1611.0,7.5825,0.78,5071.0,4.58,28.2938,2019-12-19 20:58:22,325.201645,82.16685803999997
1612.01,268403451.0,KP,1612.0,10.0521,1.53,6082.0,4.13,234.149,2019-12-19 20:58:22,277.478075,82.16685803999997
1613.01,272625214.0,FP,1613.0,10.4641,1.44,6651.0,4.27,304.76,2019-12-19 20:58:22,356.17946393999995,62.142699
1614.01,317397615.0,FP,1614.0,10.2351,4.04,5182.0,4.33,423.272,2019-12-19 20:58:22,349.796329,75.017864
1615.01,317507345.0,FP,1615.0,9.68708,1.51,7170.0,4.31,260.494,2019-12-19 20:58:22,351.174718,77.627113
1616.01,322054600.0,PC,1616.0,10.4505,1.45,6713.0,4.27,304.408,2019-12-19 20:58:22,323.87017,68.987307
1617.01,322202434.0,FP,1617.0,10.2505,0.94,5521.0,4.48,133.496,2019-12-19 20:58:22,325.32505,68.807202
1618.01,376838000.0,FP,1618.0,9.9272,2.0,9598.49,4.27,451.796,2019-12-19 20:58:22,340.909648,69.091928
1619.01,377144784.0,FP,1619.0,10.0552,4.336771595999974,5017.0,4.33,396.201,2019-12-19 20:58:22,342.443925,68.251071
173.0102,99493790.0,APC,173.0,11.6834,0.99,5404.7,4.4,274.733,2018-09-05 18:52:24,317.639908,-23.305817
1620.01,378291076.0,PC,1620.0,9.53523,1.49,6594.0,4.23,207.505,2019-12-19 20:58:22,356.17946393999995,61.36026
1621.01,387260717.0,PC,1621.0,9.97595,1.02,7257.0,4.64,161.088,2019-12-19 20:58:22,309.348824,70.954088
1622.01,388076005.0,FP,1622.0,9.39435,1.0,5932.2,4.48,113.845,2019-12-19 20:58:22,318.049804,68.05247
1623.01,407394748.0,FP,1623.0,9.5287,1.77,7325.2,4.33,280.381,2019-12-19 20:58:22,5.420651,77.880071
1624.01,461387302.0,FP,1624.0,10.2763,1.27,6406.0,4.34,234.455,2019-12-19 20:58:22,4.63381522,66.650523
1625.01,469810663.0,FP,1625.0,10.2918,1.43,6587.0,4.27,269.476,2019-12-19 20:58:22,356.17946393999995,61.554089
1626.01,157586003.0,KP,1626.0,12.0545,1.6948299,5768.2,4.0,610.176,2020-01-14 19:29:36,279.262473,40.018691
1627.01,424435940.0,KP,1627.0,11.2311,1.10013,5930.0,4.4,290.404,2020-01-14 19:29:36,274.701253,45.172219
1628.01,284475976.0,KP,1628.0,11.1541,1.77061,6148.0,4.01,454.144,2020-01-14 19:29:36,291.162386,55.473027
1629.01,310003988.0,KP,1629.0,11.191,1.73,5939.3,4.0,435.156,2020-01-14 19:29:36,224.872859,46.9601
173.0102,179317684.0,CP,173.0,10.8719,1.6640199,6671.0,4.14,411.719,2018-09-05 18:34:59,79.768253,-71.895527
1630.01,317597583.0,CP,1630.0,8.9943,0.83,5504.0,4.58,66.0929,2020-01-14 19:46:38,352.016676,75.552607
1631.01,29054413.0,APC,1631.0,10.4289,0.949022,5473.0,4.46488,140.065,2020-01-14 19:46:38,50.916451,25.047935
1632.01,51024887.0,FP,1632.0,14.808398,0.28157742,3230.0,4.972894999999999,41.5305,2020-01-14 19:46:38,42.155188,62.18926
1633.01,165551882.0,FA,1633.0,12.5441,0.3232,3429.0,4.90092,48.049,2020-01-14 19:46:38,266.767331,57.226662
1634.01,201186294.0,CP,1634.0,11.0136,0.465258,3455.0,4.76798,35.2736,2020-01-14 19:46:38,56.39061,37.11228
1635.01,230086768.0,FP,1635.0,13.4447,0.389199,3496.0,4.9,89.6716,2020-01-14 19:46:38,246.624072,66.144224
1636.01,269892793.0,FP,1636.0,11.9056,0.687841,4769.0,4.64845,152.983,2020-01-14 19:46:38,44.292951,33.312657
1637.01,286355915.0,FP,1637.0,10.6479,1.64302,6531.44,4.13711,374.442,2020-01-14 19:46:38,37.893241,34.368925
1684.01,85031598.0,PC,1684.0,7.356738,2.99,4815.0,4.33,87.5878,2020-01-30 21:16:42,65.346085,62.245206
1685.01,28900646.0,CP,1685.0,11.1117,0.462408,3457.0,4.7705,37.6153,2020-01-30 21:16:42,68.593953,43.03704
1686.01,102672709.0,PC,1686.0,9.86671,1.45858,6141.0,4.17616,209.153,2020-01-30 21:16:42,61.731142,66.119599
1687.01,103448870.0,PC,1687.0,9.83739,0.978325,5734.0,4.4674,124.854,2020-01-30 21:16:42,66.834993,73.023689
1688.01,121966220.0,FP,1688.0,10.8001,2.3529,5843.0,3.7177,472.704,2020-01-30 21:16:42,75.797813,41.785784
1689.01,198384408.0,FA,1689.0,7.356738,1.1485,5470.16,4.30008,26.9148,2020-01-30 21:16:42,257.78508,56.658901
173.0102,183120439.0,CP,173.0,11.788,1.29661,5817.0,4.23,407.84,2018-09-05 18:52:24,16.778688,-75.198945
1690.01,267574918.0,CP,1690.0,14.808398,1.23434,5780.0,4.438,24.7359,2020-01-30 21:16:42,284.415675,53.509024
1691.01,268334473.0,CP,1691.0,9.52636,1.0,5759.0,4.44767,111.445,2020-01-30 21:16:42,272.404118,82.16685803999997
1692.01,288636342.0,PC,1692.0,10.741,1.45796,6554.0,4.24316,341.119,2020-01-30 21:16:42,279.46436,78.61111
1692.02,288636342.0,PC,1692.0,10.741,1.45796,6554.0,4.24316,341.119,2020-09-11 18:37:11,279.46436,78.61111
1693.01,353475866.0,CP,1693.0,10.6714,0.46126,3474.0,4.77152,30.7947,2020-01-30 21:16:42,90.308345,34.77309
1694.01,396740648.0,CP,1694.0,10.7424,0.81833,5058.0,4.53907,124.68,2020-01-30 21:16:42,97.74871,66.360596
1695.01,422756130.0,CP,1695.0,11.0294,0.516105,3575.0,4.72334,45.1309,2020-01-30 21:16:42,21.921735,72.296615
1696.01,469810663.0,CP,1696.0,13.9664,0.28157742,3230.0,4.94798,64.9172,2020-01-30 21:16:42,65.280648,48.819831
1697.01,469810663.0,PC,1697.0,11.1744,0.65,4067.0,4.50609,83.7441,2020-01-30 21:16:42,290.10886,61.085447
1653.01,156724719.0,PC,1653.0,9.353,2.5,7106.5,4.33,408.36,2020-01-29 22:18:55,72.031822,39.966936
1654.01,258829450.0,PC,1654.0,10.1556,1.23434,5286.9,4.33,304.865,2020-01-29 22:18:55,287.666559,66.768082
1655.01,266500992.0,PC,1655.0,10.3309,1.15,5411.0,4.29,165.314,2020-01-29 22:18:55,61.172234,52.256992
1656.01,267694283.0,APC,1656.0,8.54941,1.26,6324.0,4.34,106.477,2020-01-29 22:18:55,63.230018,53.68705
1657.01,27677846.0,FP,1657.0,9.5668,0.79,5304.0,4.6,78.7137,2020-01-29 22:18:55,66.370139,46.365902
1658.01,286561122.0,FP,1658.0,10.2674,2.97877,7325.5,3.71,506.864,2020-01-29 22:18:55,65.876229,35.495109
1659.01,288631580.0,CP,1659.0,9.56906,1.00568,5977.0,4.47,122.494,2020-01-29 22:18:55,277.925194,82.16685803999997
1659.02,288631580.0,PC,1659.0,9.56906,1.01,5977.0,4.47,122.494,2022-07-28 21:43:09,277.925194,82.16685803999997
173.0102,147203645.0,PC,173.0,10.7258,1.00217,5254.0,4.45,172.157,2018-09-05 18:52:24,323.196086,-44.018036
1660.01,311121985.0,FP,1660.0,9.00007,1.86,6375.0,4.0,187.823,2020-01-29 22:18:55,85.581285,49.513452
1661.01,312122956.0,FP,1661.0,10.1283,1.23434,5800.55,4.33,1786.5281999999818,2020-01-29 22:18:55,88.475966,30.446042
1662.01,339538183.0,FP,1662.0,9.7053,1.78,7235.0,4.33,294.292,2020-01-29 22:18:55,93.318904,63.685008
1663.01,353367071.0,FP,1663.0,9.84095,2.11,7895.7,4.06,402.261,2020-01-29 22:18:55,89.934847,33.506969
1664.01,353782445.0,PC,1664.0,9.17708,1.34,6225.0,4.972894999999999,143.031,2020-01-29 22:18:55,276.937885,55.755753
1665.01,354006740.0,FP,1665.0,7.356738,2.03,6481.7,4.33,66.5241,2020-01-29 22:18:55,88.369051,37.339411
1666.01,368536386.0,FP,1666.0,10.3693,2.0,7185.0,4.04,428.948,2020-01-29 22:18:55,89.420179,36.765805
1667.01,409183335.0,FP,1667.0,9.7229,1.76,7174.0,4.33,225.941,2020-01-29 22:18:55,81.807832,38.597453
1668.01,417705690.0,FP,1668.0,10.0233,1.04,5420.0,4.38,130.543,2020-01-29 22:18:55,348.607533,76.93432
1669.01,428679607.0,CP,1669.0,9.52906,1.07,5550.0,4.37,111.276,2020-01-29 22:18:55,45.956474,82.16685803999997
173.0102,149990841.0,PC,173.0,11.6349,1.23434,5766.0,4.33,310.951,2018-09-05 18:34:59,90.662482,-64.819484
1670.01,441739020.0,CP,1670.0,9.4682,1.31,6453.0,4.972894999999999,168.067,2020-01-29 22:18:55,259.017252,72.161181
1670.02,441739020.0,CP,1670.0,9.4682,1.31,6453.0,4.972894999999999,168.067,2020-07-16 04:56:45,259.017252,72.161181
1670.03,441739020.0,PC,1670.0,9.4682,1.31225,6453.0,4.972894999999999,168.067,2022-02-28 23:51:56,259.017252,72.161181
1671.01,459903429.0,FA,1671.0,8.71289,3.96,4913.0,4.33,221.791,2020-01-29 22:18:55,130.969393,82.16685803999997
1672.01,468828873.0,FP,1672.0,10.045,1.89,6064.0,3.94,281.902,2020-01-29 22:18:55,91.872047,66.857699
1673.01,469810663.0,FP,1673.0,10.2851,1.4,5562.6,4.33,222.358,2020-01-29 22:18:55,64.648489,52.865034
1674.01,73104318.0,FP,1674.0,9.46925,2.45,5029.7,4.33,201.645,2020-01-29 22:18:55,61.721603,58.465452
1675.01,81831095.0,PC,1675.0,9.9944,2.06,7478.0,4.05,399.401,2020-01-29 22:18:56,47.806635,61.762385
1676.01,8400842.0,KP,1676.0,9.441,1.69,6673.0,4.13,213.053,2020-01-29 22:18:56,65.469581,57.817209
1677.01,87090944.0,PC,1677.0,10.1089,1.49305,5919.7,4.12,197.14,2020-01-29 22:18:56,58.486586,58.9683
1678.01,96291218.0,FP,1678.0,10.3614,2.05,8001.0,4.33,391.546,2020-01-29 22:18:56,73.034809,30.280386
1679.01,9837861.0,FP,1679.0,9.9021,2.68,5235.5,4.33,299.399,2020-01-29 22:18:56,70.54858,54.292058
173.0102,369457671.0,PC,173.0,11.5147,0.73,4801.5,4.33,130.977,2018-09-05 18:52:24,311.64359,-37.904399
1680.01,259168516.0,CP,1680.0,13.3081,0.28157742,3231.0,4.972894999999999,37.2209,2020-01-30 21:16:42,292.313979,65.973802
1681.01,321041369.0,PC,1681.0,10.4445,0.93,5672.5,4.51,153.896,2020-01-30 21:16:42,81.671049,56.963615
1682.01,367366318.0,KP,1682.0,8.14847,1.77,6767.9,4.1,136.681,2020-01-30 21:16:42,78.295591,33.317953
1683.01,58542531.0,CP,1683.0,9.794,0.695095,4402.0,4.59,51.1884,2020-01-30 21:16:42,65.97965,27.82237
174.01,425997655.0,CP,174.0,8.7513,0.69,4813.0,4.38,39.0341,2019-05-07 17:42:43,55.459031,-62.767267
174.02,425997655.0,CP,174.0,8.7513,0.69,4813.0,4.38,39.0341,2019-05-17 18:40:33,55.459031,-62.767267
174.03,425997655.0,CP,174.0,8.7513,0.69,4813.0,4.38,39.0341,2019-05-17 18:40:33,55.459031,-62.767267
174.04,425997655.0,CP,174.0,8.7513,0.69,4813.0,4.38,39.0341,2019-05-17 18:40:33,55.459031,-62.767267
174.05,425997655.0,CP,174.0,8.7513,0.69,4813.0,4.38,39.0341,2021-10-21 22:15:40,55.459031,-62.767267
1740.01,174041208.0,PC,1740.0,10.4274,0.835173,5366.0,4.56253,114.046,2020-02-27 22:12:18,351.017992,43.37667
1741.01,198206613.0,PC,1741.0,10.5783,0.61,4324.0,4.697,61.9251,2020-02-27 22:12:18,247.043455,63.499098
1742.01,219857012.0,CP,1742.0,8.2865,1.16,5707.0,4.31886,72.8871,2020-02-27 22:12:18,257.328868,71.876672
1743.01,219860288.0,CP,1743.0,12.4251,0.32,3281.0,4.90415,41.2758,2020-02-27 22:12:18,257.747332,71.872204
1744.01,229455001.0,CP,1744.0,9.01932,1.14,6179.0,4.3969,114.39,2020-02-27 22:12:18,294.291071,60.881302
1745.01,232635922.0,PC,1745.0,12.7963,0.424468,3759.0,4.80439,84.0287,2020-02-27 22:12:18,281.13629,54.949899
1746.01,232650365.0,PC,1746.0,11.9589,0.410465,3340.0,4.81708,62.55347,2020-02-27 22:12:18,281.767709,54.910682
1746.02,232650365.0,PC,1746.0,11.9589,0.410465,3340.0,4.81708,62.55347,2022-02-28 23:51:56,281.767709,54.910682
1747.01,233071822.0,PC,1747.0,10.4302,0.7,4435.0,4.58929,70.1306,2020-02-27 22:12:18,270.80605,60.675192
1748.01,233071926.0,PC,1748.0,10.5657,0.768226,4837.0,4.51662,101.084,2020-02-27 22:12:18,270.73931,60.417638
1749.01,233602827.0,CP,1749.0,12.2574,0.561356,3959.0,4.68416,99.5561,2020-02-27 22:12:18,282.737228,64.419466
1749.02,233602827.0,CP,1749.0,12.2574,0.561356,3959.0,4.68416,99.5561,2020-02-27 22:12:18,282.737228,64.419466
1698.01,190223929.0,PC,1698.0,11.1018,1.23434,7697.2,4.33,756.791,2020-02-19 00:44:40,98.502971,41.900782
1699.01,22705558.0,PC,1699.0,10.8756,1.03909,5654.4,4.41,205.283,2020-02-19 00:44:40,125.188745,46.203604
173.0102,394698182.0,PC,173.0,11.9692,1.22,5973.0,4.31,428.915,2018-09-05 18:34:59,54.989595,-80.47376836
1700.01,23650642.0,FP,1700.0,10.8219,1.01,5524.0,4.41,189.762,2020-02-19 00:44:40,126.088625,42.104735
1701.01,274215536.0,PC,1701.0,10.9263,0.878958,4685.1,4.42,123.643,2020-02-19 00:44:40,99.898189,42.131339
1702.01,371210825.0,FP,1702.0,10.9894,0.89,4252.9,4.37,103.107,2020-02-19 00:44:40,111.559352,32.383825
1703.01,453387619.0,PC,1703.0,10.6414,1.07532,5747.6,4.39,198.501,2020-02-19 00:44:40,113.874367,49.478068
1704.01,95129101.0,FP,1704.0,10.8508,1.34,6621.9,4.33,343.469,2020-02-19 00:44:40,114.932863,28.120146
1705.01,137500798.0,FP,1705.0,10.3042,1.67,6653.0,4.14,335.518,2020-02-19 00:44:40,132.635012,82.16685803999997
1706.01,230377505.0,PC,1706.0,10.486,0.97,5617.0,4.47,161.185,2020-02-19 00:44:40,285.205602,60.233671
1706.02,230377505.0,PC,1706.0,10.486,0.97,5617.0,4.47,161.185,2020-09-23 20:00:30,285.205602,60.233671
1707.01,240148934.0,FP,1707.0,10.3135,1.48,6582.0,4.24,291.007,2020-02-19 00:44:40,101.382168,31.465533
1708.01,241173474.0,APC,1708.0,10.388,1.24,6259.0,4.34,235.782,2020-02-19 00:44:40,116.107291,43.009079
1709.01,29119552.0,PC,1709.0,10.2061,1.6,6157.0,4.1,268.655,2020-02-19 00:44:40,118.629831,45.807841
173.0102,309257814.0,PC,173.0,11.6626,1.1072299,5237.0,4.2427,256.345,2019-06-11 20:03:40,124.269428,-63.213403
173.0102,309257814.0,FP,173.0,11.6626,1.1072299,5237.0,4.2427,256.345,2019-06-11 20:03:40,124.269428,-63.213403
1710.01,445805961.0,CP,1710.0,8.9134,0.98,5675.0,4.46,81.2271,2020-02-19 00:44:40,94.283837,76.21102
1711.01,461662295.0,FP,1711.0,9.92871,0.97,5326.0,4.43,112.978,2020-02-19 00:44:40,124.446664,51.01037
1712.01,67926921.0,FP,1712.0,9.9841,3.17,6831.4,3.61,574.264,2020-02-19 00:44:40,127.945702,44.832314
1713.01,15863518.0,PC,1713.0,10.618,0.946,5097.6,4.42,138.371,2020-02-19 23:47:12,100.520595,39.842904
1714.01,239154970.0,KP,1714.0,10.7131,1.67,6642.3,4.14,396.11,2020-02-19 23:47:12,113.184238,33.835021
1715.01,142090065.0,FP,1715.0,9.01249,1.50581,7072.0,4.28,182.907,2020-02-19 23:47:13,79.073505,79.737727
1716.01,14336130.0,CP,1716.0,8.82897,1.24,5878.6,4.28,104.158,2020-02-19 23:47:13,105.083329,56.824194
1717.01,149833117.0,PC,1717.0,9.52339,1.36,6578.0,4.31,188.086,2020-02-19 23:47:13,104.628546,67.677336
1718.01,257241363.0,PC,1718.0,8.2558,0.94,5378.0,4.46,52.3044,2020-02-19 23:47:13,112.018025,30.321732
1719.01,293617835.0,PC,1719.0,7.7649,4.17,6096.4,3.545051,227.754,2020-02-19 23:47:13,135.297462,55.85994
173.0102,29857954.0,CP,173.0,10.7379,1.79,5801.8,4.32,342.831,2018-09-05 18:52:24,316.631879,-26.692865
1720.01,356473034.0,KP,1720.0,10.4467,1.08,5267.0,4.32,154.273,2020-02-19 23:47:13,117.026769,50.225147
1721.01,51234631.0,KP,1721.0,10.1653,1.62,6304.0,4.11,272.655,2020-02-19 23:47:13,110.388028,58.268109
1722.01,85242435.0,PC,1722.0,9.52682,1.09,6137.0,4.43,136.419,2020-02-19 23:47:13,114.345213,61.153925
1723.01,71431780.0,CP,1723.0,9.09942,1.09,5777.0,4.38035,100.727,2020-02-19 23:47:13,116.797198,68.476685
1724.01,81212286.0,FP,1724.0,12.507,0.380019,3541.0,4.8452,58.3171,2020-02-19 23:47:13,127.032597,56.427529
1725.01,86396382.0,KP,1725.0,11.0967,1.74942,6154.0,4.02046,427.246,2020-02-19 23:47:13,97.636645,29.672266
1726.01,130181866.0,CP,1726.0,7.356738,0.902932,5694.11,4.53108,23.606086,2020-02-19 23:47:13,117.47937,27.363134
1726.02,130181866.0,CP,1726.0,7.356738,0.902932,5694.11,4.53108,23.606086,2020-02-20 19:59:15,117.47937,27.363134
1727.01,241225337.0,PC,1727.0,9.75149,0.98869,5566.0,4.44006,115.362,2020-02-19 23:47:13,93.558549,53.135925
1728.01,285048486.0,CP,1728.0,10.7921,0.63,3907.0,4.62346,60.798,2020-02-19 23:47:13,120.611679,64.797153
1729.01,298666530.0,FP,1729.0,14.808398,1.23434,5780.0,4.438,151.383,2020-02-19 23:47:13,278.399911,58.205529
173.0102,270341214.0,PC,173.0,8.8784,1.46863,6409.0,4.20097,152.023,2018-08-30 14:17:58,33.458853,-80.47376836
173.02,270341214.0,PC,173.0,8.8784,1.46863,6409.0,4.20097,152.023,2024-05-30 23:28:24,33.458853,-80.47376836
1730.01,318022259.0,PC,1730.0,10.3595,0.53,3691.0,4.70931,35.6917,2020-02-19 23:47:13,107.865826,48.327933
1730.02,318022259.0,PC,1730.0,10.3595,0.53,3691.0,4.70931,35.6917,2020-02-19 23:47:13,107.865826,48.327933
1730.03,318022259.0,PC,1730.0,10.3595,0.53,3691.0,4.70931,35.6917,2022-03-01 00:21:55,107.865826,48.327933
1731.01,371234684.0,KP,1731.0,11.7946,1.3,6193.0,4.2858,455.203,2020-02-19 23:47:13,110.168516,37.140595
1732.01,469810663.0,PC,1732.0,11.3266,0.632571,3876.0,4.62394,74.7599,2020-02-19 23:47:13,111.801451,53.045268
1733.01,53427308.0,FP,1733.0,10.379,1.5,5846.0,4.11,251.27,2020-02-20 00:14:52,118.881765,54.596601
1734.01,224596152.0,PC,1734.0,10.2713,0.988898,5773.0,4.46229,156.571,2020-02-27 22:12:18,254.503289,57.305263
1735.01,365673804.0,PC,1735.0,8.3412,1.26,6439.0,4.35142,99.4495,2020-02-27 22:12:18,313.339157,64.229166
1736.01,408618999.0,CP,1736.0,8.3302,1.41,5656.0,4.1408,88.9482,2020-02-27 22:12:18,43.434461,69.101345
1737.01,233009109.0,PC,1737.0,8.57502,1.95,6669.0,4.01,177.63,2020-02-27 22:12:18,248.253233,72.925534
1738.01,104208182.0,PC,1738.0,12.4851,0.6692,3948.0,4.59404,142.042,2020-02-27 22:12:18,54.502163,50.955115
1739.01,159418353.0,CP,1739.0,9.812,0.78,4814.0,4.54519,70.9819,2020-02-27 22:12:18,240.172481,82.16685803999997
1783.01,229938290.0,PC,1783.0,9.2742,0.984511,5406.0,4.42475,88.3983,2020-03-12 15:35:30,287.681017,64.153662
1784.01,241196395.0,APC,1784.0,9.61433,1.23,6435.69,4.3758,171.945,2020-03-12 15:35:30,153.549683,29.085524
1785.01,230386259.0,PC,1785.0,9.6746,2.87,6264.0,4.25903,384.225,2020-03-12 14:22:11,285.728523,63.948849
1786.01,86280613.0,FP,1786.0,9.5173,1.83,6505.0,4.04,248.695,2020-03-12 14:22:11,141.721087,61.698996
1787.01,372730331.0,PC,1787.0,10.3774,1.67,6427.0,4.11,327.863,2020-03-12 14:22:11,152.33046,39.162411
1788.01,450327768.0,FP,1788.0,10.1883,1.26,5776.0,4.25,191.532,2020-03-12 14:22:11,160.229227,35.913354
1789.01,172518755.0,CP,1789.0,9.1824,2.26,5971.4,3.77,229.067,2020-03-12 14:22:11,142.743406,26.539995
179.01,207141131.0,CP,179.0,8.1796,0.802633,5058.0,4.51761,38.5653,2018-12-20 17:24:11,44.262014,-56.191869
1790.01,310981412.0,FA,1790.0,10.2728,0.93,6149.0,4.57,164.178,2020-03-12 14:22:11,161.42778,69.20078
1791.01,233684293.0,FA,1791.0,9.05769,2.47,6153.0,3.72,247.435,2020-03-12 14:22:11,260.762886,63.110741
1792.01,29191596.0,PC,1792.0,8.676,0.99,5502.5,4.43,69.3223,2020-03-12 15:27:12,151.720029,45.883328
1793.01,304142124.0,CP,1793.0,7.8436,0.87,5175.0,4.51,36.9941,2020-03-16 09:31:24,164.856336,-56.623556
1794.01,286916251.0,CP,1794.0,9.69924,1.29921,5707.0,4.21803,155.791,2020-04-15 12:38:54,203.397486,49.060843
1795.01,135083444.0,FP,1795.0,10.0721,1.16271,6071.0,4.36,183.175,2020-04-15 12:38:54,184.3669,19.839989
